household_id,income_bracket,household_size,has_children,is_glp1_user,glp1_start_month,discontinued
6887,<50K,3,False,True,10.0,False
6888,50-75K,3,True,False,,False
6889,<50K,4,False,False,,False
6890,75-100K,1,True,False,,False
6891,50-75K,5,False,False,,False
6892,125K+,1,True,False,,False
6893,125K+,5,False,False,,False
6894,50-75K,4,True,False,,False
6895,75-100K,3,False,False,,False
6896,125K+,3,False,False,,False
6897,100-125K,1,False,False,,False
6898,<50K,1,False,False,,False
6899,50-75K,1,False,False,,False
6900,50-75K,1,True,False,,False
6901,50-75K,2,False,False,,False
6902,<50K,1,False,False,,False
6903,<50K,4,True,True,9.0,False
6904,75-100K,2,False,False,,False
6905,50-75K,3,False,False,,False
6906,<50K,3,False,False,,False
6907,50-75K,2,True,False,,False
6908,100-125K,1,False,False,,False
6909,125K+,2,False,False,,False
6910,75-100K,4,False,False,,False
6911,50-75K,2,False,False,,False
6912,125K+,1,False,True,10.0,False
6913,<50K,4,False,False,,False
6914,<50K,1,True,False,,False
6915,50-75K,3,False,True,11.0,True
6916,<50K,2,False,False,,False
6917,50-75K,3,True,False,,False
6918,125K+,4,False,False,,False
6919,75-100K,3,True,False,,False
6920,50-75K,2,False,False,,False
6921,125K+,1,False,False,,False
6922,<50K,4,False,False,,False
6923,<50K,2,True,False,,False
6924,75-100K,1,False,False,,False
6925,75-100K,3,False,False,,False
6926,<50K,2,False,False,,False
6927,50-75K,1,False,False,,False
6928,75-100K,4,False,False,,False
6929,100-125K,2,False,False,,False
6930,75-100K,2,True,False,,False
6931,50-75K,3,False,False,,False
6932,<50K,4,False,False,,False
6933,50-75K,1,False,False,,False
6934,<50K,3,False,False,,False
6935,125K+,3,False,False,,False
6936,75-100K,1,False,False,,False
6937,50-75K,2,False,False,,False
6938,100-125K,1,False,False,,False
6939,75-100K,3,False,False,,False
6940,50-75K,4,False,True,7.0,False
6941,100-125K,1,False,False,,False
6942,125K+,4,False,False,,False
6943,100-125K,3,True,True,12.0,True
6944,<50K,2,True,False,,False
6945,75-100K,3,True,False,,False
6946,100-125K,1,False,False,,False
6947,<50K,5,False,False,,False
6948,50-75K,2,True,False,,False
6949,125K+,2,False,False,,False
6950,<50K,3,False,False,,False
6951,100-125K,2,False,False,,False
6952,75-100K,4,False,False,,False
6953,50-75K,2,False,False,,False
6954,<50K,4,True,False,,False
6955,100-125K,2,True,True,8.0,False
6956,50-75K,1,False,True,12.0,True
6957,75-100K,4,False,True,12.0,False
6958,100-125K,3,True,False,,False
6959,100-125K,3,True,False,,False
6960,125K+,5,False,False,,False
6961,75-100K,1,False,False,,False
6962,50-75K,2,False,False,,False
6963,125K+,1,True,False,,False
6964,75-100K,3,False,False,,False
6965,50-75K,4,False,True,5.0,False
6966,<50K,5,False,False,,False
6967,125K+,2,False,False,,False
6968,50-75K,3,False,False,,False
6969,75-100K,4,False,False,,False
6970,75-100K,3,False,False,,False
6971,<50K,1,True,False,,False
6972,75-100K,2,False,False,,False
6973,<50K,5,False,False,,False
6974,50-75K,5,False,True,2.0,False
6975,75-100K,3,False,False,,False
6976,50-75K,4,False,False,,False
6977,100-125K,1,False,False,,False
6978,125K+,1,True,False,,False
6979,100-125K,5,False,False,,False
6980,<50K,1,False,True,8.0,False
6981,<50K,1,True,True,5.0,False
6982,75-100K,2,False,False,,False
6983,125K+,2,True,False,,False
6984,125K+,2,False,False,,False
6985,125K+,2,False,False,,False
6986,50-75K,4,True,False,,False
6987,50-75K,4,False,False,,False
6988,75-100K,2,False,False,,False
6989,<50K,2,True,False,,False
6990,<50K,3,False,False,,False
6991,125K+,3,False,False,,False
6992,50-75K,2,True,False,,False
6993,50-75K,2,False,False,,False
6994,<50K,2,True,False,,False
6995,125K+,1,True,True,9.0,False
6996,75-100K,2,True,False,,False
6997,75-100K,3,True,False,,False
6998,125K+,3,False,False,,False
6999,50-75K,3,False,False,,False
7000,75-100K,2,True,False,,False
7001,<50K,3,True,True,6.0,False
7002,<50K,1,True,False,,False
7003,125K+,2,False,False,,False
7004,100-125K,4,False,False,,False
7005,50-75K,3,False,False,,False
7006,50-75K,2,True,False,,False
7007,75-100K,3,False,False,,False
7008,<50K,4,False,True,7.0,False
7009,50-75K,2,False,False,,False
7010,<50K,4,False,True,1.0,False
7011,50-75K,5,False,True,8.0,False
7012,100-125K,3,False,True,7.0,False
7013,50-75K,2,True,False,,False
7014,<50K,1,False,False,,False
7015,75-100K,2,False,False,,False
7016,125K+,2,True,False,,False
7017,50-75K,4,False,False,,False
7018,<50K,2,False,False,,False
7019,50-75K,5,False,True,7.0,False
7020,100-125K,1,False,False,,False
7021,75-100K,3,False,False,,False
7022,100-125K,2,False,False,,False
7023,125K+,2,False,False,,False
7024,100-125K,4,False,False,,False
7025,75-100K,2,False,False,,False
7026,75-100K,1,True,False,,False
7027,<50K,2,False,False,,False
7028,125K+,2,True,False,,False
7029,50-75K,4,False,True,7.0,False
7030,<50K,5,True,False,,False
7031,75-100K,1,True,False,,False
7032,50-75K,2,False,False,,False
7033,75-100K,3,False,False,,False
7034,75-100K,5,False,False,,False
7035,50-75K,5,False,True,7.0,True
7036,125K+,3,False,False,,False
7037,50-75K,2,False,False,,False
7038,50-75K,1,False,True,11.0,False
7039,75-100K,2,True,False,,False
7040,75-100K,2,False,False,,False
7041,100-125K,3,False,False,,False
7042,50-75K,3,False,False,,False
7043,75-100K,3,False,False,,False
7044,<50K,2,False,False,,False
7045,125K+,3,True,False,,False
7046,50-75K,1,False,False,,False
7047,100-125K,1,False,False,,False
7048,<50K,1,True,False,,False
7049,<50K,4,False,False,,False
7050,75-100K,1,True,False,,False
7051,125K+,4,True,True,1.0,False
7052,75-100K,1,False,False,,False
7053,125K+,2,False,False,,False
7054,75-100K,4,False,False,,False
7055,75-100K,2,False,False,,False
7056,<50K,1,False,False,,False
7057,100-125K,2,False,False,,False
7058,50-75K,4,False,False,,False
7059,125K+,2,False,False,,False
7060,125K+,2,True,False,,False
7061,125K+,2,False,False,,False
7062,75-100K,2,False,False,,False
7063,100-125K,1,False,False,,False
7064,100-125K,3,False,False,,False
7065,<50K,3,False,False,,False
7066,75-100K,1,False,False,,False
7067,<50K,3,True,False,,False
7068,75-100K,4,True,False,,False
7069,<50K,4,True,False,,False
7070,<50K,1,True,False,,False
7071,50-75K,2,True,False,,False
7072,50-75K,4,False,False,,False
7073,75-100K,1,False,False,,False
7074,<50K,1,False,False,,False
7075,75-100K,4,False,False,,False
7076,<50K,2,False,False,,False
7077,75-100K,2,True,False,,False
7078,75-100K,2,False,False,,False
7079,75-100K,4,False,False,,False
7080,100-125K,2,False,False,,False
7081,50-75K,4,False,False,,False
7082,100-125K,2,True,False,,False
7083,50-75K,2,False,False,,False
7084,75-100K,2,False,False,,False
7085,75-100K,1,False,False,,False
7086,<50K,2,True,False,,False
7087,75-100K,2,True,False,,False
7088,75-100K,4,True,False,,False
7089,50-75K,2,True,False,,False
7090,<50K,2,True,False,,False
7091,<50K,2,True,False,,False
7092,125K+,3,False,True,12.0,True
7093,100-125K,2,False,False,,False
7094,<50K,1,False,False,,False
7095,50-75K,4,False,False,,False
7096,75-100K,2,False,False,,False
7097,125K+,2,False,False,,False
7098,<50K,2,True,False,,False
7099,50-75K,3,False,False,,False
7100,125K+,2,False,False,,False
7101,<50K,1,False,False,,False
7102,<50K,4,True,False,,False
7103,125K+,1,False,False,,False
7104,75-100K,3,False,False,,False
7105,50-75K,1,True,True,9.0,True
7106,<50K,2,True,False,,False
7107,<50K,1,False,False,,False
7108,50-75K,2,False,False,,False
7109,125K+,3,False,True,7.0,True
7110,50-75K,1,True,False,,False
7111,100-125K,2,False,False,,False
7112,125K+,5,True,True,7.0,False
7113,50-75K,2,True,False,,False
7114,<50K,4,False,True,11.0,True
7115,75-100K,4,True,False,,False
7116,125K+,5,True,False,,False
7117,100-125K,4,False,False,,False
7118,<50K,2,True,False,,False
7119,100-125K,5,True,False,,False
7120,75-100K,4,False,True,12.0,False
7121,125K+,4,False,False,,False
7122,<50K,1,False,False,,False
7123,75-100K,5,False,False,,False
7124,125K+,3,False,False,,False
7125,50-75K,3,False,False,,False
7126,75-100K,1,False,False,,False
7127,<50K,1,False,True,1.0,False
7128,50-75K,5,False,False,,False
7129,50-75K,2,False,True,6.0,False
7130,125K+,2,False,False,,False
7131,50-75K,4,False,False,,False
7132,50-75K,1,False,False,,False
7133,100-125K,2,False,True,10.0,False
7134,<50K,2,True,False,,False
7135,75-100K,2,True,False,,False
7136,100-125K,2,False,False,,False
7137,125K+,1,False,False,,False
7138,75-100K,1,False,False,,False
7139,75-100K,3,False,True,8.0,False
7140,<50K,4,False,False,,False
7141,125K+,2,True,False,,False
7142,<50K,2,False,True,5.0,False
7143,100-125K,1,False,False,,False
7144,50-75K,4,False,True,12.0,True
7145,125K+,5,False,False,,False
7146,100-125K,2,False,True,12.0,False
7147,100-125K,2,False,False,,False
7148,<50K,2,False,False,,False
7149,50-75K,3,False,False,,False
7150,75-100K,2,False,True,1.0,False
7151,100-125K,3,False,False,,False
7152,<50K,3,False,False,,False
7153,125K+,5,False,False,,False
7154,125K+,1,False,False,,False
7155,50-75K,5,False,True,5.0,False
7156,125K+,2,False,False,,False
7157,75-100K,3,False,False,,False
7158,50-75K,2,True,False,,False
7159,50-75K,2,True,False,,False
7160,75-100K,3,True,False,,False
7161,100-125K,2,True,False,,False
7162,50-75K,1,False,False,,False
7163,75-100K,2,False,True,2.0,True
7164,100-125K,2,False,False,,False
7165,100-125K,1,True,False,,False
7166,<50K,5,False,False,,False
7167,125K+,1,False,True,2.0,False
7168,50-75K,2,False,False,,False
7169,50-75K,1,False,False,,False
7170,50-75K,2,True,False,,False
7171,75-100K,2,True,False,,False
7172,125K+,2,False,True,4.0,True
7173,50-75K,1,False,False,,False
7174,100-125K,1,False,False,,False
7175,<50K,3,False,False,,False
7176,75-100K,3,True,False,,False
7177,125K+,2,False,False,,False
7178,100-125K,1,False,False,,False
7179,<50K,4,False,False,,False
7180,75-100K,1,False,True,12.0,False
7181,50-75K,5,True,False,,False
7182,50-75K,2,False,False,,False
7183,100-125K,2,False,True,11.0,False
7184,100-125K,3,True,False,,False
7185,50-75K,4,True,False,,False
7186,125K+,2,False,True,4.0,True
7187,75-100K,2,False,False,,False
7188,50-75K,2,False,False,,False
7189,75-100K,4,True,False,,False
7190,75-100K,3,False,False,,False
7191,75-100K,1,True,False,,False
7192,75-100K,1,True,False,,False
7193,75-100K,1,False,False,,False
7194,<50K,1,False,False,,False
7195,100-125K,1,False,False,,False
7196,75-100K,3,True,False,,False
7197,<50K,1,False,False,,False
7198,100-125K,2,False,False,,False
7199,125K+,2,False,False,,False
7200,125K+,2,False,False,,False
7201,50-75K,1,True,False,,False
7202,<50K,1,True,False,,False
7203,75-100K,1,False,False,,False
7204,<50K,4,False,False,,False
7205,125K+,3,False,False,,False
7206,<50K,1,False,True,10.0,False
7207,50-75K,2,False,False,,False
7208,50-75K,1,False,False,,False
7209,50-75K,2,False,False,,False
7210,100-125K,2,True,False,,False
7211,50-75K,2,False,False,,False
7212,<50K,2,False,False,,False
7213,50-75K,1,True,False,,False
7214,75-100K,3,False,False,,False
7215,<50K,4,False,False,,False
7216,75-100K,5,False,False,,False
7217,75-100K,1,True,False,,False
7218,100-125K,3,False,False,,False
7219,125K+,3,True,False,,False
7220,125K+,5,False,False,,False
7221,125K+,1,True,False,,False
7222,50-75K,3,False,False,,False
7223,<50K,1,False,False,,False
7224,50-75K,3,False,False,,False
7225,125K+,2,True,False,,False
7226,125K+,3,False,False,,False
7227,125K+,4,False,False,,False
7228,<50K,2,False,False,,False
7229,125K+,2,False,False,,False
7230,50-75K,1,False,False,,False
7231,<50K,2,False,False,,False
7232,50-75K,2,False,False,,False
7233,<50K,1,False,False,,False
7234,75-100K,4,False,False,,False
7235,50-75K,1,False,False,,False
7236,75-100K,3,False,False,,False
7237,75-100K,4,True,False,,False
7238,125K+,4,False,False,,False
7239,75-100K,4,False,True,7.0,False
7240,50-75K,1,True,True,9.0,True
7241,100-125K,4,False,False,,False
7242,125K+,1,True,False,,False
7243,<50K,4,False,True,11.0,True
7244,75-100K,3,False,False,,False
7245,50-75K,3,False,False,,False
7246,<50K,1,False,True,12.0,False
7247,75-100K,2,False,False,,False
7248,125K+,4,False,False,,False
7249,<50K,4,False,True,2.0,False
7250,100-125K,1,False,False,,False
7251,125K+,5,False,False,,False
7252,125K+,1,False,True,8.0,False
7253,50-75K,2,False,True,8.0,True
7254,125K+,3,False,False,,False
7255,50-75K,1,False,False,,False
7256,75-100K,1,False,False,,False
7257,<50K,3,True,False,,False
7258,<50K,2,False,False,,False
7259,100-125K,1,False,False,,False
7260,50-75K,3,False,False,,False
7261,50-75K,4,False,False,,False
7262,<50K,2,False,False,,False
7263,75-100K,1,False,False,,False
7264,<50K,1,False,False,,False
7265,100-125K,3,True,False,,False
7266,<50K,2,True,False,,False
7267,<50K,3,False,False,,False
7268,50-75K,4,True,False,,False
7269,75-100K,2,True,False,,False
7270,50-75K,1,False,False,,False
7271,50-75K,5,True,False,,False
7272,125K+,2,True,False,,False
7273,75-100K,2,False,False,,False
7274,<50K,5,False,False,,False
7275,50-75K,5,False,False,,False
7276,125K+,2,False,False,,False
7277,50-75K,2,False,False,,False
7278,<50K,5,True,False,,False
7279,100-125K,3,False,False,,False
7280,75-100K,2,False,False,,False
7281,75-100K,2,False,False,,False
7282,<50K,2,False,False,,False
7283,<50K,4,False,False,,False
7284,75-100K,2,False,False,,False
7285,<50K,4,False,False,,False
7286,75-100K,4,False,True,11.0,False
7287,75-100K,4,False,False,,False
7288,50-75K,3,False,False,,False
7289,125K+,4,False,True,8.0,False
7290,125K+,2,True,False,,False
7291,100-125K,1,False,True,9.0,False
7292,<50K,4,True,False,,False
7293,<50K,2,True,False,,False
7294,75-100K,1,False,False,,False
7295,<50K,1,False,False,,False
7296,125K+,1,False,False,,False
7297,<50K,3,False,False,,False
7298,75-100K,3,True,False,,False
7299,50-75K,1,False,False,,False
7300,75-100K,4,False,True,9.0,True
7301,<50K,2,False,True,10.0,False
7302,50-75K,4,False,False,,False
7303,50-75K,2,False,False,,False
7304,125K+,3,False,False,,False
7305,<50K,2,False,False,,False
7306,125K+,2,True,False,,False
7307,125K+,4,False,True,7.0,False
7308,50-75K,1,False,False,,False
7309,100-125K,5,False,True,5.0,False
7310,<50K,3,False,False,,False
7311,125K+,2,False,False,,False
7312,75-100K,2,False,False,,False
7313,50-75K,1,False,False,,False
7314,50-75K,2,False,False,,False
7315,<50K,5,False,False,,False
7316,125K+,1,True,False,,False
7317,<50K,3,False,False,,False
7318,75-100K,2,True,False,,False
7319,50-75K,3,True,True,7.0,True
7320,125K+,1,False,False,,False
7321,50-75K,2,False,False,,False
7322,75-100K,5,False,False,,False
7323,75-100K,1,True,False,,False
7324,100-125K,3,False,False,,False
7325,<50K,2,False,False,,False
7326,<50K,2,False,False,,False
7327,<50K,2,False,False,,False
7328,100-125K,2,False,False,,False
7329,<50K,1,True,True,7.0,False
7330,75-100K,4,False,True,10.0,False
7331,<50K,4,False,False,,False
7332,125K+,1,False,False,,False
7333,125K+,2,False,False,,False
7334,75-100K,3,False,False,,False
7335,50-75K,5,False,False,,False
7336,50-75K,5,False,False,,False
7337,<50K,4,True,False,,False
7338,50-75K,1,True,False,,False
7339,75-100K,4,False,False,,False
7340,75-100K,4,True,False,,False
7341,125K+,2,True,False,,False
7342,50-75K,2,False,False,,False
7343,100-125K,2,True,False,,False
7344,75-100K,3,False,False,,False
7345,75-100K,1,False,False,,False
7346,50-75K,1,False,False,,False
7347,50-75K,1,False,True,10.0,False
7348,75-100K,2,False,False,,False
7349,100-125K,2,False,False,,False
7350,125K+,3,False,False,,False
7351,50-75K,1,False,False,,False
7352,<50K,4,False,False,,False
7353,75-100K,4,False,False,,False
7354,75-100K,4,False,False,,False
7355,<50K,3,False,False,,False
7356,100-125K,1,False,False,,False
7357,125K+,2,False,False,,False
7358,125K+,1,False,False,,False
7359,<50K,5,True,False,,False
7360,125K+,2,False,False,,False
7361,100-125K,2,True,False,,False
7362,50-75K,3,False,False,,False
7363,75-100K,4,False,False,,False
7364,125K+,3,True,False,,False
7365,75-100K,3,False,False,,False
7366,50-75K,2,True,False,,False
7367,75-100K,2,False,False,,False
7368,75-100K,1,False,False,,False
7369,<50K,4,True,False,,False
7370,125K+,2,False,False,,False
7371,100-125K,1,False,False,,False
7372,75-100K,4,False,False,,False
7373,<50K,2,False,False,,False
7374,75-100K,4,False,False,,False
7375,<50K,4,True,False,,False
7376,<50K,4,False,True,7.0,False
7377,75-100K,1,True,False,,False
7378,50-75K,1,False,False,,False
7379,75-100K,4,True,False,,False
7380,<50K,4,False,True,8.0,False
7381,50-75K,2,True,False,,False
7382,<50K,2,False,True,2.0,True
7383,125K+,1,False,True,4.0,False
7384,75-100K,5,False,False,,False
7385,100-125K,1,False,False,,False
7386,50-75K,1,False,False,,False
7387,<50K,3,True,False,,False
7388,125K+,1,False,False,,False
7389,50-75K,5,False,True,12.0,False
7390,50-75K,1,True,False,,False
7391,75-100K,1,False,False,,False
7392,<50K,2,False,True,9.0,True
7393,100-125K,2,True,False,,False
7394,75-100K,1,True,False,,False
7395,50-75K,2,False,False,,False
7396,<50K,2,False,True,4.0,False
7397,<50K,4,False,False,,False
7398,125K+,1,False,False,,False
7399,100-125K,5,True,False,,False
7400,50-75K,2,False,False,,False
7401,<50K,1,False,False,,False
7402,100-125K,1,True,False,,False
7403,75-100K,2,True,False,,False
7404,50-75K,1,False,False,,False
7405,50-75K,2,True,False,,False
7406,<50K,1,False,False,,False
7407,75-100K,3,False,False,,False
7408,125K+,2,False,False,,False
7409,<50K,1,False,False,,False
7410,75-100K,2,True,False,,False
7411,50-75K,4,False,False,,False
7412,50-75K,1,False,False,,False
7413,50-75K,4,False,True,2.0,True
7414,125K+,2,False,False,,False
7415,75-100K,5,False,False,,False
7416,75-100K,1,True,True,7.0,False
7417,50-75K,5,False,False,,False
7418,<50K,3,False,False,,False
7419,<50K,2,False,False,,False
7420,100-125K,2,False,True,6.0,True
7421,<50K,1,False,False,,False
7422,100-125K,5,False,False,,False
7423,50-75K,3,True,False,,False
7424,50-75K,1,False,False,,False
7425,50-75K,1,True,True,4.0,False
7426,50-75K,1,False,False,,False
7427,<50K,2,False,True,8.0,False
7428,50-75K,2,True,False,,False
7429,75-100K,2,True,False,,False
7430,75-100K,2,False,True,6.0,True
7431,50-75K,2,True,False,,False
7432,50-75K,2,False,True,8.0,False
7433,<50K,1,True,False,,False
7434,<50K,2,True,False,,False
7435,<50K,1,False,False,,False
7436,125K+,4,False,False,,False
7437,<50K,3,False,False,,False
7438,50-75K,5,False,False,,False
7439,50-75K,2,False,False,,False
7440,<50K,4,False,False,,False
7441,75-100K,2,True,True,4.0,False
7442,<50K,2,True,False,,False
7443,<50K,1,True,False,,False
7444,75-100K,3,False,False,,False
7445,50-75K,4,False,False,,False
7446,100-125K,1,False,False,,False
7447,75-100K,1,False,False,,False
7448,50-75K,3,False,True,2.0,False
7449,75-100K,5,False,False,,False
7450,<50K,3,True,False,,False
7451,75-100K,2,False,False,,False
7452,50-75K,2,False,False,,False
7453,50-75K,2,False,False,,False
7454,75-100K,4,False,False,,False
7455,125K+,3,False,False,,False
7456,125K+,2,False,False,,False
7457,75-100K,1,False,False,,False
7458,50-75K,5,False,False,,False
7459,50-75K,3,False,False,,False
7460,50-75K,5,False,True,12.0,True
7461,75-100K,2,False,False,,False
7462,50-75K,4,False,False,,False
7463,125K+,4,False,False,,False
7464,50-75K,2,False,True,6.0,True
7465,50-75K,5,True,False,,False
7466,50-75K,1,False,False,,False
7467,125K+,3,True,False,,False
7468,75-100K,5,False,False,,False
7469,75-100K,2,False,False,,False
7470,50-75K,3,True,False,,False
7471,100-125K,2,False,True,9.0,False
7472,<50K,3,False,False,,False
7473,125K+,4,False,False,,False
7474,75-100K,2,False,False,,False
7475,50-75K,4,False,True,12.0,False
7476,75-100K,2,False,False,,False
7477,75-100K,1,False,False,,False
7478,<50K,2,False,False,,False
7479,125K+,3,False,False,,False
7480,50-75K,1,False,True,9.0,True
7481,50-75K,3,False,False,,False
7482,<50K,2,False,True,11.0,True
7483,50-75K,4,False,True,9.0,False
7484,75-100K,1,False,False,,False
7485,50-75K,3,False,True,3.0,True
7486,100-125K,3,False,False,,False
7487,50-75K,5,True,False,,False
7488,125K+,3,False,False,,False
7489,75-100K,4,True,False,,False
7490,100-125K,4,False,False,,False
7491,<50K,3,False,False,,False
7492,50-75K,2,False,False,,False
7493,50-75K,4,False,False,,False
7494,75-100K,3,False,False,,False
7495,125K+,2,True,False,,False
7496,<50K,3,False,False,,False
7497,<50K,4,True,False,,False
7498,125K+,5,False,True,3.0,True
7499,<50K,5,False,False,,False
7500,75-100K,2,False,False,,False
7501,75-100K,2,False,False,,False
7502,125K+,1,False,False,,False
7503,<50K,1,False,False,,False
7504,<50K,4,False,False,,False
7505,75-100K,2,True,False,,False
7506,125K+,2,True,False,,False
7507,50-75K,3,False,True,10.0,True
7508,50-75K,3,False,False,,False
7509,75-100K,1,True,False,,False
7510,125K+,2,False,True,3.0,False
7511,125K+,2,False,False,,False
7512,125K+,2,False,False,,False
7513,<50K,5,False,False,,False
7514,<50K,4,False,True,5.0,True
7515,75-100K,2,False,False,,False
7516,125K+,4,True,False,,False
7517,50-75K,2,True,False,,False
7518,50-75K,3,False,False,,False
7519,100-125K,1,False,False,,False
7520,<50K,3,False,True,5.0,False
7521,50-75K,2,True,False,,False
7522,75-100K,1,False,False,,False
7523,75-100K,1,True,False,,False
7524,100-125K,2,False,False,,False
7525,50-75K,3,True,False,,False
7526,75-100K,1,False,False,,False
7527,75-100K,3,True,False,,False
7528,75-100K,3,False,False,,False
7529,75-100K,3,True,False,,False
7530,50-75K,3,True,True,5.0,True
7531,<50K,1,True,False,,False
7532,<50K,2,False,False,,False
7533,50-75K,5,False,True,8.0,False
7534,75-100K,2,False,False,,False
7535,125K+,2,True,False,,False
7536,100-125K,3,True,False,,False
7537,100-125K,2,False,False,,False
7538,50-75K,3,False,False,,False
7539,50-75K,4,True,False,,False
7540,50-75K,1,False,False,,False
7541,<50K,4,False,False,,False
7542,<50K,1,False,False,,False
7543,75-100K,2,False,False,,False
7544,125K+,4,True,False,,False
7545,<50K,4,True,True,10.0,False
7546,<50K,4,False,False,,False
7547,100-125K,5,True,False,,False
7548,50-75K,2,True,False,,False
7549,125K+,3,False,False,,False
7550,100-125K,2,False,False,,False
7551,125K+,2,False,True,12.0,False
7552,50-75K,2,False,False,,False
7553,75-100K,3,False,False,,False
7554,50-75K,2,False,False,,False
7555,75-100K,4,True,False,,False
7556,50-75K,3,False,False,,False
7557,<50K,1,True,False,,False
7558,75-100K,3,True,False,,False
7559,75-100K,2,False,True,8.0,False
7560,100-125K,2,False,True,8.0,False
7561,100-125K,4,True,True,9.0,False
7562,75-100K,2,False,False,,False
7563,<50K,4,False,False,,False
7564,100-125K,3,False,False,,False
7565,75-100K,2,False,False,,False
7566,125K+,3,False,True,10.0,False
7567,125K+,1,False,False,,False
7568,<50K,1,False,True,6.0,True
7569,125K+,1,False,False,,False
7570,<50K,2,False,False,,False
7571,50-75K,1,False,False,,False
7572,75-100K,5,False,False,,False
7573,<50K,2,False,False,,False
7574,100-125K,3,True,False,,False
7575,<50K,1,False,False,,False
7576,<50K,2,False,False,,False
7577,75-100K,2,False,False,,False
7578,100-125K,3,True,False,,False
7579,125K+,2,False,False,,False
7580,100-125K,2,False,True,2.0,True
7581,100-125K,2,False,False,,False
7582,50-75K,3,False,False,,False
7583,<50K,1,True,False,,False
7584,<50K,3,False,False,,False
7585,75-100K,2,True,False,,False
7586,100-125K,3,False,False,,False
7587,50-75K,2,False,False,,False
7588,100-125K,2,False,False,,False
7589,75-100K,1,False,False,,False
7590,<50K,5,False,False,,False
7591,<50K,2,False,False,,False
7592,125K+,5,False,False,,False
7593,100-125K,2,False,True,9.0,True
7594,125K+,1,False,False,,False
7595,<50K,2,False,False,,False
7596,125K+,1,True,True,6.0,False
7597,<50K,4,False,False,,False
7598,<50K,4,True,False,,False
7599,125K+,3,False,False,,False
7600,50-75K,2,False,False,,False
7601,75-100K,2,True,False,,False
7602,<50K,5,False,False,,False
7603,75-100K,1,False,False,,False
7604,125K+,3,False,False,,False
7605,50-75K,2,True,True,1.0,False
7606,100-125K,5,False,False,,False
7607,<50K,4,False,False,,False
7608,75-100K,5,True,False,,False
7609,50-75K,2,False,True,12.0,True
7610,<50K,1,False,False,,False
7611,50-75K,2,False,False,,False
7612,<50K,3,False,True,12.0,False
7613,125K+,3,False,False,,False
7614,50-75K,1,True,False,,False
7615,50-75K,2,False,False,,False
7616,50-75K,1,False,False,,False
7617,50-75K,4,False,False,,False
7618,100-125K,1,True,False,,False
7619,125K+,3,False,False,,False
7620,50-75K,1,False,False,,False
7621,125K+,2,False,False,,False
7622,75-100K,5,False,False,,False
7623,<50K,1,True,False,,False
7624,100-125K,1,False,False,,False
7625,75-100K,1,False,False,,False
7626,75-100K,2,False,False,,False
7627,125K+,3,True,False,,False
7628,50-75K,2,False,False,,False
7629,125K+,3,True,False,,False
7630,100-125K,1,False,False,,False
7631,75-100K,4,True,False,,False
7632,75-100K,4,False,False,,False
7633,50-75K,5,False,False,,False
7634,125K+,5,True,False,,False
7635,75-100K,2,True,False,,False
7636,<50K,2,False,False,,False
7637,50-75K,3,False,False,,False
7638,75-100K,1,False,True,5.0,False
7639,<50K,2,True,False,,False
7640,<50K,1,False,False,,False
7641,50-75K,2,True,True,7.0,False
7642,50-75K,2,False,False,,False
7643,50-75K,1,False,False,,False
7644,50-75K,1,False,True,12.0,True
7645,<50K,3,False,True,12.0,True
7646,100-125K,1,False,False,,False
7647,75-100K,5,True,False,,False
7648,<50K,1,False,False,,False
7649,50-75K,3,False,False,,False
7650,75-100K,2,True,False,,False
7651,<50K,1,True,True,1.0,True
7652,<50K,2,True,False,,False
7653,<50K,2,True,False,,False
7654,100-125K,4,False,False,,False
7655,100-125K,3,False,False,,False
7656,100-125K,1,False,False,,False
7657,100-125K,1,True,True,7.0,False
7658,75-100K,2,False,False,,False
7659,75-100K,1,False,False,,False
7660,75-100K,2,True,False,,False
7661,<50K,5,False,False,,False
7662,75-100K,2,False,False,,False
7663,100-125K,3,False,False,,False
7664,75-100K,3,False,False,,False
7665,50-75K,4,False,False,,False
7666,50-75K,1,False,False,,False
7667,75-100K,3,True,False,,False
7668,100-125K,4,True,False,,False
7669,125K+,1,False,False,,False
7670,50-75K,2,False,False,,False
7671,100-125K,5,False,True,11.0,True
7672,75-100K,3,True,False,,False
7673,125K+,2,False,False,,False
7674,75-100K,2,False,False,,False
7675,75-100K,2,False,False,,False
7676,75-100K,2,True,False,,False
7677,100-125K,2,False,False,,False
7678,125K+,1,False,False,,False
7679,<50K,3,False,False,,False
7680,<50K,3,False,False,,False
7681,125K+,4,False,False,,False
7682,75-100K,1,True,False,,False
7683,75-100K,4,False,True,5.0,False
7684,75-100K,1,False,True,5.0,False
7685,<50K,2,True,False,,False
7686,100-125K,4,True,False,,False
7687,100-125K,2,False,False,,False
7688,50-75K,1,False,False,,False
7689,50-75K,1,False,False,,False
7690,125K+,2,True,False,,False
7691,<50K,3,False,False,,False
7692,125K+,5,False,False,,False
7693,50-75K,3,False,False,,False
7694,75-100K,4,False,False,,False
7695,125K+,3,False,False,,False
7696,100-125K,4,True,False,,False
7697,50-75K,1,False,False,,False
7698,100-125K,4,False,False,,False
7699,50-75K,2,True,False,,False
7700,50-75K,4,False,False,,False
7701,125K+,1,True,False,,False
7702,100-125K,3,False,False,,False
7703,75-100K,3,False,False,,False
7704,50-75K,5,False,False,,False
7705,<50K,3,False,False,,False
